UniqueCount	AmbigCount
0	58
0	0
0	0
0	23
235	0
532	6
0	0
0	56
0	0
0	14
0	0
0	0
52	277
13	175
0	83
514	21
351	103
14	458
12	0
109	0
0	113
76	272
430	10
0	157
41	0
56	596
6	9
0	7
1405	429
99	275
0	2
2	111
15	50
0	5
81	760
21	175
0	0
3	257
8	159
249	548
0	0
1	29
0	0
292	176
61	67
43	58
57	13
497	229
3283	805
7	0
786	190
0	19
14	137
2	0
166	10
546	0
5	127
4	182
164	142
0	226
7	20
0	15
0	1
4	2
49	10
0	1
0	0
0	0
0	0
9	0
0	0
1	4
7	0
2	0
0	60
114	227
167	381
95	0
54	72
3	0
66	54
7	301
50	1
0	0
1	0
74	206
7	19
3	280
134	11
931	28
7	122
5	37
0	0
3	236
0	0
143	736
33	0
51	1937
3	12
30	0
65	54
0	0
0	12
17	51
42	241
162	874
1145	161
0	1
28	0
276	673
11	0
390	0
0	2
464	1
4	44
107	224
279	19
47	75
201	2
394	237
5	71
235	16
162	0
59	1116
10	5
2781	53
208	2190
1641	2501
683	63
23	3
1	0
6	3
7	41
2	106
2	26
443	55
11	0
578	0
64	75
21	767
0	0
0	681
2	0
1	117
763	355
79	2
23	0
139	1
0	0
0	0
134	0
0	0
1	20
132	882
4876	79
23	30
14	76
365	49
637	52
6	7
1	81
0	3
1	14
10	0
254	211
167	182
1686	38
1078	0
3895	321
0	144
54	28
5	20
2	26
57	0
3	0
168	250
64	25
12	275
1	8
4	54
0	6
20	1054
66	906
7	10
1	20
7	216
239	2057
2	0
781	937
170	307
2	0
556	0
359	70
106	0
10	0
0	38
116	1136
1139	0
510	252
142	0
339	1213
92	978
0	4
0	50
5	0
272	0
9	169
9	118
243	10
9	439
0	0
1	2
0	0
0	2
1757	177
0	11
0	0
229	135
0	0
23	3
791	292
5	0
22	1
1	0
0	1
43	476
3	318
0	0
0	204
118	364
52	191
2	82
10	41
11	280
203	32
5	8
102	2019
98	0
133	73
294	0
2106	34
14	708
5749	1
100	330
0	20
6	169
56	1278
8867	146
448	18
36	254
685	326
6401	726
1	71679
53	2113
0	136
0	14
0	2
3	11
0	0
27	67
0	0
0	0
1	104
48	213
5	105
508	180
20	175
9	85
389	439
30	0
72	42
0	100
276	103
1	7
0	16
16	260
15	518
584	0
1	120
180	68
119	352
567	0
10	313
61	2763
653	240
0	0
4	14
243	72
387	204
85	845
503	45
0	0
2	0
0	0
0	0
21	416
0	6
24	0
0	152
36	1041
0	6
0	0
0	0
0	21
0	0
0	0
0	0
4500	0
0	0
40723	343
1	0
2	0
0	46
654	3
376	650
106	0
615	9
89	0
16	111
0	73
0	0
0	0
1	27
111	11
5	40
135	344
0	77
19	41
27	0
0	0
0	0
1	0
0	0
1	0
9	994
0	0
0	3
313	2
238	186
9	214
34	32
0	10
3	3
0	116
6	5
30	438
0	0
0	11
1	0
0	0
0	0
232	1308
0	0
936	432
1513	21
7	231
1587	336
0	0
4066	235
557	0
72	22
2	418
0	2
46	525
29	599
0	8
9	7
1	0
975	34
0	0
11	13
150	183
293	910
0	5
194	1206
0	17
0	0
4	0
0	0
43	0
3339	89
224	551
128	635
1	360
235	444
0	0
12	0
0	0
0	34
0	71
0	0
0	14
0	0
372	1548
28	92
12	97
157	157
4	829
24	123
58	160
0	23
97	433
4	70
60	585
570	2
230	239
245	0
737	244
13	317
1057	21
60	61
44	8
6	0
58	641
0	0
354	148
191	187
3968	739
339	117
53	24
90	171
13	0
1799	1097
143	0
77	1
0	181
51	526
0	2
0	0
240	549
3	150
69	301
1	93
40	0
10	125
0	0
0	0
0	0
0	6
282	510
106	3210
13	4
26	1
4	52
803	208
608	0
408	0
9	4
19	121
48	209
9917	1
0	0
3	0
14	1
0	25
0	0
1	12
428	606
11	69
0	0
7	55
0	0
42	1071
189	574
13	680
1	305
109	64
32	0
366	87
11	870
0	17
2	2
2	0
0	0
422	3
0	1229
0	0
0	0
2425	0
209	6
426	336
77	329
219	257
5	80
585	117
0	0
553	1929
128	48
4	131
154	0
464	1
0	0
0	26
0	1
0	0
493	365
0	0
2	0
716	43
37	0
5	68
45	0
0	19
0	0
0	2
0	13
2	0
0	0
0	0
0	0
195	0
532	385
0	0
1071	13106
13817	97
28057	17966
15	31
7100	19384
0	0
1	2
146	0
0	2
60	1290
30	122
0	0
1	1
0	3
133	341
5	4
26	4
0	418
785	0
22	6
97	529
68	8
30	11
23	43
0	0
0	0
394	952
0	0
2	113
938	57
0	0
223	0
18	91
17	1339
25	293
0	0
0	7
196	2
2	0
901	1853
0	0
58	48
0	0
2	97
0	0
0	0
3	87
0	0
2	0
137	0
1002	577
40	135
32	0
177	7
161	14
7	14
178	11
27	2
285	1
6047	140
28	0
66	0
0	0
57	329
200	3
2	0
68	0
137	69
96	0
124	792
0	0
50	484
310	136
62	82
112	0
304	0
45	4
31	0
3252	0
905	17
619	1
270	0
0	0
0	0
0	3
210	0
16	131
3	41
1266	0
3038	176
7	121
1	16
0	0
0	25
0	0
6	26
0	0
2	0
22	452
137	242
6	905
7	5
0	0
131	1
42133	6
95	0
96	34
311	13
2358	384
183	1002
0	2
0	1
793	0
10	58
2483	8
665	1622
1	3
9	356
23	0
49	0
44	0
0	0
15	1
10	153
0	0
11	11
34089	19500
2430	625
0	13
3	0
0	0
14	89
26	204
4	16
2812	867
774	128
191	36
0	0
0	0
0	0
8	0
171	44
1	9
0	2
27	24
21	2
317	190
12353	17
46	63
79	140
178	835
173	441
1401	0
1138	0
7702	1
746	0
830	328
244	1420
167	478
495	244
0	230
0	0
1	518
54	130
0	0
9	0
0	138
3	0
136	0
41	13684
0	0
0	0
0	6
15	155
223	526
0	58
0	0
489	0
190	0
6454	12
3	12
398	515
269	439
0	0
0	0
977	1276
31	88
4	20
14	227
1	0
13	0
7	20
26	0
356	688
292	143
0	0
0	114
0	2
6	108
0	58
278	3
93	3
1	6
443	234
0	89
51	953
4	5
151	0
54	18
36	24
190	17
15	134
5	29
19	488
22	526
0	140
0	0
0	0
555	436
3	3
449	123
0	29
60	688
107	339
0	206
815	6
15	408
0	0
0	4
88	378
12	50
84	1368
235	750
37	221
279	13
109	0
11	232
5	71
0	1
0	232
103	124
93	97
662	0
55	364
484	16
146	131
1291	227
211	0
267	0
0	0
24	419
1	0
2091	0
571	2
1452	498
6	301
346	189
23	1
5	4
51	195
0	100
294	176
14	70
306	0
261	0
173	40
34	522
90	349
0	10
75	9
2	3
7	0
0	0
91821	9343
141	0
304	912
100	45
0	0
14	0
0	0
456	691
62	0
157	107
44	488
903	0
101	1079
2549	52
0	0
2267	11
2426	539
3	9
54	298
38	10
14	0
401	0
429	368
0	0
7	18
99	12
56308	125
140	21
69	186
1183	962
0	0
96	33
335	43
1043	197
934	1030
316	86
88	0
12	603
0	0
0	0
2	372
0	0
0	0
0	0
0	0
0	0
0	214
0	0
0	0
378	1
20	0
29	230
382	223
2	0
1	0
0	0
0	0
42	326
169	14
1394	122
0	404
0	0
42	799
93	350
292	330
5	647
43	545
0	2
37	2
5	74
120	563
0	22
2031	54
75	17
0	2
10	0
3	0
5	43
1	9
100	968
129	20
6	0
3	0
4	0
31	24
150	0
1	28
225	1097
186	556
686	740
0	0
0	94
86	1124
1	365
32	696
0	0
1	3
0	15
55	10
987	270
510	0
1	136
6	483
72	692
206	202
0	57
150	25
244	7
0	0
267	145
231	517
1	14
58	238
173	128
124	2288
8	0
8	381
0	0
1	65
0	0
125	0
130	0
757	95
107	0
10803	4
22	4
0	24
0	48
11	0
0	0
0	623
2	1346
19	36
6	2
89	12
3877	301
0	0
1128	768
81	183
0	0
10	11
1	0
4	2
636	328
624	20
0	0
297	42
0	31
0	20
54	0
0	7
1	187
131	0
0	126
681	939
29	23
0	0
5	75
0	0
289	653
0	455
1	12
0	0
0	158
7	231
6	146
22	0
1	0
3	0
13	89
0	158
0	15
0	17
0	7
26	877
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
631	762
0	2
0	12
0	0
2043	0
219	701
5877	44
174	1
32	2
90	0
53	0
45	0
1	30
3468	396
0	0
166	0
90	17
271	1496
0	113
130	1
4	0
1	0
0	0
913	2615
377	133
0	0
0	0
0	176
41	542
0	0
8	316
3	277
0	420
285	0
1	0
134	0
1474	1037
809	0
39	455
18	126
123	138
112	246
7	43
281	247
33	112
19	303
56	1133
179	139
0	573
6	90
0	0
0	0
0	2
15	1
1629	143
818	515
91	0
13	135
41	548
0	8
0	20
588	378
113	0
0	0
0	0
1	18
10	2
3	10
346	187
10	1275
311	0
10	0
3	169
143	0
194	0
327	0
368	1
60	1
3	0
562	89
20	23
33	1
4410	23
599	1269
822	287
808	0
704	0
732	58
2025	3
134	765
340	238
0	34
55	0
0	75
108	414
154	0
584	0
293	89
1097	2
397	538
135	0
398	87
11	0
1	79
0	0
31	20
8	60
30	2
0	0
0	54
5	1
0	0
8	0
56	131
0	0
0	0
0	2
491	300
10	69
0	0
0	0
0	0
1	180
736	36
652	667
0	0
961	1486
2	0
2	0
10	2
84	360
39	5
1	6
32	1
3	138
0	0
0	0
0	0
0	0
2	6
0	0
0	0
152	472
24	0
0	210
697	174
1470	0
0	10
135	611
36	110
0	0
33	1191
277	186
0	149
20	306
13	1
7	5
3	207
0	19
0	176
4	0
0	2
0	0
2	147
187	58
12421	126
442	2
105879	492
0	0
0	0
17	261
0	0
3	23
0	13
53	119
126	1313
0	0
0	0
118	413
0	0
0	0
0	0
138	75
0	132
0	0
0	0
0	0
0	0
0	0
0	0
70	887
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	56
291	0
9	290
47	10
320	302
232	85
64	785
66	922
16	0
4	0
3	1135
517	3
929	135
6	1174
236	383
91	133
0	0
219	271
0	0
106	137
1315	0
409	0
641	635
0	0
9	309
1199	0
43	0
69	182
68	402
1232	66
2	196
25	209
4	17
134	0
2	0
6	195
295	448
0	64
0	124
82	3004
1283	87
0	0
0	0
3	2063
3	115
76	377
456	646
200	1
34	181
1542	18
0	0
14	562
0	0
3	193
0	12
146	66
28	2648
152	1
308	467
30	173
17	386
90	1931
576	412
1	723
179	200
242	243
7	246
1	128
2	48
0	193
517	0
1196	0
207	619
1	33
41	95
5	167
7	10
8	233
8	925
0	0
0	69
8	0
2	0
0	0
0	0
9	13
0	0
0	0
0	0
0	0
52	3
1	182
0	0
1	0
2	0
10	0
1	207
648	1020
7	11
202	0
35763	1
5119	11
10451	2
1	110
50	1
101	5
0	2
1	0
36	2
380	0
842	0
1164	151
386	1
310	1
1105	2
53	109
1349	809
7	0
403	758
20	3
129	103
0	201
331	0
13	68
116	1
3232	1
200	1393
2814	1369
4	1046
0	60
2333	5
0	1
474	4
25597	2
0	0
3	0
0	1
1	193
502	53
544	5
183	0
316	234
705	198
0	39
0	0
0	0
4	0
0	0
0	26
19	0
1	0
0	0
1	88
3	0
0	0
1	0
5	2
0	201
4	0
66	243
249	203
20	0
4	47
0	0
2	154
0	4
692	758
0	0
8	176
0	0
996	0
119	546
265	938
28	0
41	248
218	37
224	715
521	752
1	205
29	253
322	11
3988	4
3686	5
795	2251
255	957
13	0
0	1
3	17
308	0
30	330
1923	101
0	0
0	0
0	0
1051	1001
969	83
0	15
17	0
2	17
0	0
3	2
0	0
2	0
191	0
52	10
0	0
1140	51
613	6849
0	1
81	4
180	51
51	500
16	172
36	6
0	0
13	50
2	34
20	869
0	27
453	1880
604	77
0	0
0	219
373	31
247	289
3	0
163	0
446	44
17	157
23	3764
1	0
8	2
0	0
0	0
0	0
41	254
415	5
5	151
0	31
8	160
135	9
192	0
409	1
147	84
0	51
1	0
242	8
32	9
2192	80
0	0
0	0
0	0
0	0
0	0
355	268
80	852
0	416
61	0
4	0
0	0
0	0
1	0
0	0
1	0
4	0
34	0
24	146
0	27
1	399
0	7
22	82
1718	424
93	0
90	12
1452	325
30	0
2	0
227	158
57	224
0	1
386	2
238	466
0	14
1462	1962
0	0
1	228
0	264
0	0
0	798
1	8
1	165
0	27
32	101
534	57
1	108
0	0
27	0
22	0
2	36
1	223
0	4
0	0
59	7
3	3
10	159
2	436
0	0
500	0
151	0
1	70
718	3
8	127
778	7
537	76
59	0
308	182
948	46
454	54
121	2
2	0
170	0
0	870
14	19
0	0
0	0
198	1498
1750	1976
1854	31
1	27
346	577
290	38
248	301
25	408
0	0
53	77
155	0
12660	2
1383	0
804	7
2	91
0	4
2	244
176	0
285	0
8088	5337
101	11
805	0
0	13
187	565
254	216
53	25
13	0
145	212
399	984
41	6
0	0
59	790
372	1777
471	1093
7168	0
422	430
53	576
107	46
27	74
0	0
4	201
0	319
0	0
0	140
31	234
550	0
7	0
7	21
8	7
110	117
153	1589
167	839
53	839
46	357
346	0
159	0
14	0
37	0
183	327
534	105
0	60
0	0
0	0
0	0
398	0
19	76
16	892
112	956
0	184
271	141
198	0
88	0
333	49
7	290
0	66
46	471
1	0
7	7
4	0
545	625
34	0
1819	1183
229	0
148	0
8039	0
168	412
424	59
142	158
207	103
0	17
0	0
0	0
8	386
93	648
6	78
66	315
4	0
0	79
0	0
1	2
13	206
427	347
45	232
1	17
5	66
139	671
0	0
228	161
257	0
6	59
0	0
432	628
0	0
0	7
16	0
1	11
38	109
193	109
0	11
38	141
14	0
31	717
0	55
14	489
1	0
0	344
7	338
0	0
0	0
1017	136
25	0
330	71
0	2
183	143
0	138
132	913
5	320
20	108
0	0
8	0
0	0
3	32
0	0
3	0
11	0
2	2
1162	0
50229	1
69	0
28	0
2292	0
14756	1
225	0
0	0
45	145
6544	1
4370	0
0	0
130	248
25643	8
750	0
141	1
66	44
11	0
0	0
170	746
533	52
210	390
113	67
919	1604
0	0
5	0
1944	7
350	3
375	0
0	0
131	0
0	82
2	131
19	260
99	169
175	188
65	618
343	275
757	0
33	108
0	0
0	163
31	1110
0	0
0	168
27	88
4	697
0	53
1	0
0	0
0	0
0	302
14	40
3	3
2	488
7	0
0	9
0	5
0	0
0	97
98	56
0	0
0	0
117	1508
19	188
1080	519
0	94
1	234
102	0
2076	252
2	8
0	0
5	0
618	887
333	302
809	0
212	0
204	336
177	0
66	24
467	0
4	0
643	98
0	5
8607	2030
52	1044
0	0
5	910
8	71
5	0
789	99
439	823
139	181
98	247
232	10
41	12
349	0
127	2482
4842	218
134	0
115	0
3	257
3	170
0	0
80	230
0	5783
138	42
471	246
0	0
5	0
163	305
127	637
3	40
0	20
610	909
3	180
2	168
57	0
0	0
0	0
457	0
90	16
171	118
93	1
49	247
105	1893
81	292
57	689
158	2
45	545
0	0
0	0
0	0
111	251
26	406
1230	5
9548	0
3	383
95	643
85	0
0	20
0	0
200	14
0	54
1933	8
12	223
0	19
17	551
3	497
50	1
13	75
30	2
0	53
482	392
127	1006
0	0
0	0
35	148
3077	748
67	0
4	0
6	130
79	1056
0	0
0	0
633	780
0	0
112	804
2	160
0	0
0	154
1788	22467
1194	49
0	0
0	76
125	11
17	15
162	0
10	0
14	418
22	3
614	559
0	0
382	399
85	0
52	220
5	36
1	174
2552	1
163	5
9	0
855	1118
1534	1
469	1282
1	272
507	0
0	27
107	0
130	313
97	15
8	574
0	0
19	777
89	353
24	0
35	41
0	0
0	0
0	0
0	0
292	0
114	98
1049	839
232	2
522	305
0	0
21	100
55	299
1	24
5	497
2	209
2	392
0	0
225	0
142	600
13	3
0	0
6	533
13	0
0	50
32	510
282	97
54	672
197	469
1	59
1240	244
16	43
3	0
10	0
1	71
14	0
0	40
8	34
4	11
3	13
10	2
178	193
0	0
0	0
0	0
0	0
0	51
1	0
13	19
2	0
2	17
5	0
135	14
153	14
52	207
14	36
102	711
4	148
0	0
0	0
0	0
0	0
0	0
0	2
70	592
8	66
1108	0
1	12
0	0
0	0
0	0
199	230
31	7
287	492
137	726
127	96
1	1736
28	40
243	32
66	0
27	0
6	1849
5	223
327	174
0	4
1097	44
0	58
269	43
293	66
0	0
4	145
15	303
478	0
3	0
0	0
0	7
0	0
43	410
802	471
3	8
1	0
185	346
75	362
18354	575
254281	588
0	0
156	1534
69	48
553	591
2	132
129	5
395	63
38	0
1	117
6	150
625	13
594	226
39	0
100	7
0	0
2	1242
288	399
0	5
192	4
163	720
0	385
896	836
1964	1642
0	37
33	259
3	372
0	7
0	2
13	123
611	0
54	80
100	0
179	675
3	12
185	410
8	4
5	799
76	1169
19320	362
118	5618
72	0
12	149
0	0
416	63
86	221
67	271
104	517
0	0
240	381
0	11
1	0
3	32
0	0
2	0
3	0
63	333
0	2
0	0
2	0
0	0
5	334
440	548
0	0
2034	0
3	74
0	0
12	392
119	202
7	13
8	0
135	0
1180	112
0	141
0	0
0	610
5	23
232	1234
45	155
5320	1
0	0
50	96
1067	228
320	24
607	10
5	0
31	0
