qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source
g6643.t1	sp|Q4LDG9|DNAL1_HUMAN	63.978	186	212	190	87	1.1200000000000001e-79	239.0	Dynein axonemal light chain 1 OS=Homo sapiens OX=9606 GN=DNAL1 PE=1 SV=1	Swiss-Prot
g6643.t1	sp|Q641R9|DNAL1_XENLA	62.903	186	212	192	87	1.67e-79	239.0	Dynein axonemal light chain 1 OS=Xenopus laevis OX=8355 GN=dnal1 PE=2 SV=1	Swiss-Prot
g6643.t1	sp|Q6DHB1|DNAL1_DANRE	63.978	186	212	192	87	3.15e-79	238.0	Dynein axonemal light chain 1 OS=Danio rerio OX=7955 GN=dnal1 PE=2 SV=1	Swiss-Prot
g6643.t1	sp|Q8T888|DNAL1_CIOIN	59.14	186	212	190	87	1.34e-71	219.0	Dynein axonemal light chain 1 OS=Ciona intestinalis OX=7719 GN=DNAL1 PE=2 SV=1	Swiss-Prot
g6643.t1	sp|Q05A62-2|DNAL1_MOUSE	62.573	171	212	177	80	8.85e-71	216.0	Isoform 2 of Dynein axonemal light chain 1 OS=Mus musculus OX=10090 GN=Dnal1	Swiss-Prot
g6646.t1	sp|Q5VTB9-3|RN220_HUMAN	35.691	311	373	353	73	7.52e-34	131.0	Isoform 2 of E3 ubiquitin-protein ligase RNF220 OS=Homo sapiens OX=9606 GN=RNF220	Swiss-Prot
g6646.t1	sp|Q6PDX6|RN220_MOUSE	30.691	391	373	566	92	1.53e-33	134.0	E3 ubiquitin-protein ligase Rnf220 OS=Mus musculus OX=10090 GN=Rnf220 PE=1 SV=1	Swiss-Prot
g6646.t1	sp|Q5VTB9|RN220_HUMAN	31.202	391	373	566	92	2.9e-33	133.0	E3 ubiquitin-protein ligase RNF220 OS=Homo sapiens OX=9606 GN=RNF220 PE=1 SV=1	Swiss-Prot
g6646.t1	sp|Q8HXD5|RN220_MACFA	30.326	399	373	566	92	7.02e-33	132.0	E3 ubiquitin-protein ligase RNF220 OS=Macaca fascicularis OX=9541 GN=RNF220 PE=2 SV=1	Swiss-Prot
g6646.t1	sp|Q6PDX6-2|RN220_MOUSE	33.55	307	373	308	73	1.1300000000000001e-32	127.0	Isoform 2 of E3 ubiquitin-protein ligase Rnf220 OS=Mus musculus OX=10090 GN=Rnf220	Swiss-Prot
g6646.t1	sp|Q08DV5|RN220_BOVIN	30.946	391	373	566	92	2.64e-32	130.0	E3 ubiquitin-protein ligase RNF220 OS=Bos taurus OX=9913 GN=RNF220 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|Q8NB50-2|ZFP62_HUMAN	38.53	449	479	704	92	2.27e-99	316.0	Isoform 2 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-2|ZFP62_HUMAN	43.017	358	479	704	92	1.52e-91	296.0	Isoform 2 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-2|ZFP62_HUMAN	40.669	359	479	704	92	1.26e-90	293.0	Isoform 2 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-2|ZFP62_HUMAN	42.34	359	479	704	92	1.7099999999999997e-89	290.0	Isoform 2 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-2|ZFP62_HUMAN	39.835	364	479	704	92	1.3e-76	256.0	Isoform 2 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-2|ZFP62_HUMAN	41.748	309	479	704	92	1.09e-72	246.0	Isoform 2 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-2|ZFP62_HUMAN	41.053	285	479	704	92	9.35e-65	225.0	Isoform 2 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-2|ZFP62_HUMAN	42.647	272	479	704	92	9.89e-63	219.0	Isoform 2 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-2|ZFP62_HUMAN	40.244	164	479	704	92	3.18e-27	119.0	Isoform 2 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q03923-2|ZNF85_HUMAN	43.056	360	479	562	75	7.939999999999999e-98	308.0	Isoform 2 of Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85	Swiss-Prot
g6647.t1	sp|Q03923-2|ZNF85_HUMAN	40.556	360	479	562	75	2.3299999999999997e-90	289.0	Isoform 2 of Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85	Swiss-Prot
g6647.t1	sp|Q03923-2|ZNF85_HUMAN	42.814	334	479	562	75	3.43e-85	275.0	Isoform 2 of Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85	Swiss-Prot
g6647.t1	sp|Q03923-2|ZNF85_HUMAN	39.167	360	479	562	75	7.27e-84	272.0	Isoform 2 of Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85	Swiss-Prot
g6647.t1	sp|Q03923-2|ZNF85_HUMAN	38.507	335	479	562	75	4.34e-75	249.0	Isoform 2 of Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85	Swiss-Prot
g6647.t1	sp|Q03923-2|ZNF85_HUMAN	37.419	310	479	562	75	2.05e-63	218.0	Isoform 2 of Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85	Swiss-Prot
g6647.t1	sp|Q03923|ZNF85_HUMAN	43.056	360	479	595	75	1.1100000000000001e-97	309.0	Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q03923|ZNF85_HUMAN	40.556	360	479	595	75	3.57e-90	289.0	Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q03923|ZNF85_HUMAN	42.814	334	479	595	75	4.77e-85	276.0	Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q03923|ZNF85_HUMAN	39.167	360	479	595	75	9.91e-84	273.0	Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q03923|ZNF85_HUMAN	38.507	335	479	595	75	6.18e-75	249.0	Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q03923|ZNF85_HUMAN	37.419	310	479	595	75	2.85e-63	219.0	Zinc finger protein 85 OS=Homo sapiens OX=9606 GN=ZNF85 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q5R5U3|ZN271_PONAB	43.296	358	479	672	78	7.2e-97	309.0	Zinc finger protein 271 OS=Pongo abelii OX=9601 GN=ZNF271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|Q5R5U3|ZN271_PONAB	40.947	359	479	672	78	1.5299999999999998e-94	303.0	Zinc finger protein 271 OS=Pongo abelii OX=9601 GN=ZNF271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|Q5R5U3|ZN271_PONAB	42.618	359	479	672	78	4.19e-94	301.0	Zinc finger protein 271 OS=Pongo abelii OX=9601 GN=ZNF271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|Q5R5U3|ZN271_PONAB	40.374	374	479	672	78	1.8499999999999998e-91	295.0	Zinc finger protein 271 OS=Pongo abelii OX=9601 GN=ZNF271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|Q5R5U3|ZN271_PONAB	40.503	358	479	672	78	1.89e-88	287.0	Zinc finger protein 271 OS=Pongo abelii OX=9601 GN=ZNF271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|Q5R5U3|ZN271_PONAB	40.841	333	479	672	78	4.12e-83	273.0	Zinc finger protein 271 OS=Pongo abelii OX=9601 GN=ZNF271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|Q5R5U3|ZN271_PONAB	43.322	307	479	672	78	5.4e-80	265.0	Zinc finger protein 271 OS=Pongo abelii OX=9601 GN=ZNF271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	39.024	451	479	867	92	5.29e-96	311.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	42.458	358	479	867	92	3.87e-92	301.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	42.5	360	479	867	92	9.639999999999999e-91	298.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	41.389	360	479	867	92	2.5399999999999997e-90	296.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	41.111	360	479	867	92	1.18e-88	292.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	41.111	360	479	867	92	3.59e-88	291.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	42.458	358	479	867	92	1.28e-87	289.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	41.504	359	479	867	92	4.0300000000000005e-86	285.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	41.111	360	479	867	92	4.13e-84	280.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	38.889	360	479	867	92	1.2099999999999999e-82	276.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	41.748	309	479	867	92	1.8800000000000002e-71	246.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	42.647	272	479	867	92	1.06e-61	219.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|Q8NB50-3|ZFP62_HUMAN	40.244	164	479	867	92	4.08e-27	119.0	Isoform 3 of Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62	Swiss-Prot
g6647.t1	sp|P15620|ZN271_MOUSE	42.34	359	479	580	91	1.15e-95	303.0	Zinc finger protein 271 OS=Mus musculus OX=10090 GN=Znf271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|P15620|ZN271_MOUSE	41.828	361	479	580	91	3.53e-95	302.0	Zinc finger protein 271 OS=Mus musculus OX=10090 GN=Znf271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|P15620|ZN271_MOUSE	41.62	358	479	580	91	5.89e-93	296.0	Zinc finger protein 271 OS=Mus musculus OX=10090 GN=Znf271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|P15620|ZN271_MOUSE	39.186	393	479	580	91	7.21e-93	296.0	Zinc finger protein 271 OS=Mus musculus OX=10090 GN=Znf271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|P15620|ZN271_MOUSE	40.947	359	479	580	91	5.77e-88	283.0	Zinc finger protein 271 OS=Mus musculus OX=10090 GN=Znf271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|P15620|ZN271_MOUSE	35.784	408	479	580	91	2.32e-75	250.0	Zinc finger protein 271 OS=Mus musculus OX=10090 GN=Znf271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|P15620|ZN271_MOUSE	44.845	194	479	580	91	3.44e-47	175.0	Zinc finger protein 271 OS=Mus musculus OX=10090 GN=Znf271 PE=2 SV=1	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	39.024	451	479	900	92	1.23e-95	311.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	42.458	358	479	900	92	7.66e-92	301.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	42.5	360	479	900	92	1.79e-90	297.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	41.389	360	479	900	92	5.23e-90	296.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	41.111	360	479	900	92	2.2300000000000002e-88	292.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	41.111	360	479	900	92	6.42e-88	291.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	42.458	358	479	900	92	2.5e-87	289.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	41.504	359	479	900	92	7.090000000000001e-86	285.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	41.111	360	479	900	92	7.51e-84	280.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	38.889	360	479	900	92	2.0399999999999999e-82	276.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	41.748	309	479	900	92	2.78e-71	246.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	42.647	272	479	900	92	1.4099999999999999e-61	219.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|Q8NB50|ZFP62_HUMAN	40.244	164	479	900	92	4.11e-27	119.0	Zinc finger protein 62 homolog OS=Homo sapiens OX=9606 GN=ZFP62 PE=1 SV=3	Swiss-Prot
g6647.t1	sp|P35789-2|ZNF93_HUMAN	42.222	360	479	592	75	1.99e-95	303.0	Isoform 2 of Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93	Swiss-Prot
g6647.t1	sp|P35789-2|ZNF93_HUMAN	41.111	360	479	592	75	2.38e-90	290.0	Isoform 2 of Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93	Swiss-Prot
g6647.t1	sp|P35789-2|ZNF93_HUMAN	40.896	335	479	592	75	9.71e-83	270.0	Isoform 2 of Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93	Swiss-Prot
g6647.t1	sp|P35789-2|ZNF93_HUMAN	40.597	335	479	592	75	5.52e-82	268.0	Isoform 2 of Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93	Swiss-Prot
g6647.t1	sp|P35789-2|ZNF93_HUMAN	39.677	310	479	592	75	7.37e-75	249.0	Isoform 2 of Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93	Swiss-Prot
g6647.t1	sp|P35789|ZNF93_HUMAN	41.237	388	479	620	75	2.8999999999999997e-95	303.0	Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93 PE=1 SV=4	Swiss-Prot
g6647.t1	sp|P35789|ZNF93_HUMAN	42.737	358	479	620	75	2.84e-93	298.0	Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93 PE=1 SV=4	Swiss-Prot
g6647.t1	sp|P35789|ZNF93_HUMAN	42.353	340	479	620	75	1.12e-91	294.0	Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93 PE=1 SV=4	Swiss-Prot
g6647.t1	sp|P35789|ZNF93_HUMAN	40.556	360	479	620	75	3.8800000000000004e-88	285.0	Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93 PE=1 SV=4	Swiss-Prot
g6647.t1	sp|P35789|ZNF93_HUMAN	40.896	335	479	620	75	2.68e-83	272.0	Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93 PE=1 SV=4	Swiss-Prot
g6647.t1	sp|P35789|ZNF93_HUMAN	40.0	335	479	620	75	6.1199999999999996e-83	271.0	Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93 PE=1 SV=4	Swiss-Prot
g6647.t1	sp|P35789|ZNF93_HUMAN	40.0	310	479	620	75	1.61e-74	249.0	Zinc finger protein 93 OS=Homo sapiens OX=9606 GN=ZNF93 PE=1 SV=4	Swiss-Prot
