gene_id	best_hit_accession	best_hit_species	best_hit_taxid	best_hit_lineage	best_identity_pct	best_query_coverage_pct	best_evalue	best_bitscore	qualifying_hits	total_blast_hits	arthropod_hits	bacterial_hits	fungal_hits	non_arthropod_eukaryote_hits	other_prokaryote_hits	unknown_taxonomy_hits	known_taxonomy_hits	arthropod_fraction	bacterial_fraction	fungal_fraction	non_arthropod_eukaryote_fraction	other_prokaryote_fraction	classification	decision	reason	best_hit_description
g11.t1	tr|A0A4C1WJ16|A0A4C1WJ16_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	80.37	100.0	0.0	938.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Acetylcholinesterase OS=Eumeta variegata OX=151549 GN=EVAR_42828_1 PE=3 SV=1
g12.t1	tr|A0A4C1WJ28|A0A4C1WJ28_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	83.66	92.0	0.0	523.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Defective in cullin neddylation protein OS=Eumeta variegata OX=151549 GN=DCUN1D4 PE=4 SV=1
g13.t1	tr|A0A4C1VZY7|A0A4C1VZY7_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	88.0	99.0	0.0	732.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Eumeta variegata OX=151549 GN=RPN2 PE=3 SV=1
g14.t1									0	8	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g15.t1									0	7	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g16.t1									0	6	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g17.t1	tr|A0A8S3YBE9|A0A8S3YBE9_PARAO	Parnassius apollo	110799	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	64.894	99.0	1.24e-34	127.0	10	10	9	0	0	1	0	0	10	0.9	0.0	0.0	0.1	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 90.0% of taxonomically resolved qualifying hits.	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS28140 PE=4 SV=1
g18.t1	tr|A0A4C1WUT2|A0A4C1WUT2_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	94.03	83.0	2.02e-79	244.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein OS=Eumeta variegata OX=151549 GN=EVAR_24492_1 PE=3 SV=1
g19.t1									0	3	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g20.t1	tr|A0A4C2A3H5|A0A4C2A3H5_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	69.533	88.0	3.84e-177	507.0	9	10	9	0	0	0	0	0	9	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_88112_1 PE=4 SV=1
g21.t1	tr|A0A4C1WY76|A0A4C1WY76_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	82.55	96.0	6.3e-88	263.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	glutathione transferase OS=Eumeta variegata OX=151549 GN=GST2 PE=3 SV=1
g22.t1	tr|A0A4C1WE78|A0A4C1WE78_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	38.182	92.0	0.000269	44.7	1	9	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_24678_1 PE=4 SV=1
g23.t1	tr|A0A4C1WGV3|A0A4C1WGV3_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	74.468	81.0	3.98e-61	199.0	5	10	5	0	0	0	0	0	5	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_24679_1 PE=4 SV=1
g24.t1	tr|A0AAV1KKF7|A0AAV1KKF7_9NEOP	Parnassius mnemosyne	213953	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	33.108	79.0	2.7e-14	78.2	6	16	6	0	0	0	0	0	6	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	MARVEL domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS4484 PE=4 SV=1
g25.t1	tr|A0A4C1WE25|A0A4C1WE25_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	89.655	81.0	1.63e-68	212.0	8	10	8	0	0	0	0	0	8	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_24676_1 PE=4 SV=1
g26.t1	tr|A0ABN8HZ33|A0ABN8HZ33_9NEOP	Iphiclides podalirius	110791	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	38.652	99.0	1.83e-55	188.0	7	10	7	0	0	0	0	0	7	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	G-protein coupled receptors family 1 profile domain-containing protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS3340 PE=4 SV=1
g27.t1	tr|A0A4C1Y9Q7|A0A4C1Y9Q7_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	78.809	100.0	0.0	917.0	11	11	11	0	0	0	0	0	11	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Carboxylic ester hydrolase OS=Eumeta variegata OX=151549 GN=B1 PE=3 SV=1
g28.t1									0	3	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g29.t1	tr|A0A4C1ZVU1|A0A4C1ZVU1_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	44.118	70.0	3.48e-12	68.9	5	10	5	0	0	0	0	0	5	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_95577_1 PE=4 SV=1
g30.t1	tr|A0AAE0W3M4|A0AAE0W3M4_9BIVA	Potamilus streckersoni	2493646	Eukaryota; Metazoa; Mollusca; Bivalvia; Unionida	36.62	72.0	1.95e-06	56.6	11	103	0	0	0	11	0	0	11	0.0	0.0	0.0	1.0	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Potamilus streckersoni OX=2493646 GN=CHS0354_039723 PE=4 SV=1
g31.t1	tr|A0A8J9VS38|A0A8J9VS38_9NEOP	Brenthis ino	405034	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	95.855	100.0	1.58e-134	382.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	PDZ domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS11596 PE=4 SV=1
g32.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g33.t1	tr|A0A4C1YH16|A0A4C1YH16_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	92.746	100.0	0.0	716.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	26S proteasome non-ATPase regulatory subunit 13 OS=Eumeta variegata OX=151549 GN=PSMD13 PE=3 SV=1
g34.t1	tr|A0A4C1YFG4|A0A4C1YFG4_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	86.139	85.0	0.0	2436.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	non-specific serine/threonine protein kinase OS=Eumeta variegata OX=151549 GN=EVAR_103186_1 PE=4 SV=1
g35.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g36.t1	tr|A0A4C1X560|A0A4C1X560_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	74.848	97.0	0.0	953.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Ig-like domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_27363_1 PE=4 SV=1
g37.t1	tr|A0A8J9VKF6|A0A8J9VKF6_9NEOP	Brenthis ino	405034	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	36.585	99.0	1.51e-15	81.6	5	10	5	0	0	0	0	0	5	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	SAM domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS7347 PE=4 SV=1
g38.t1									0	5	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g39.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g40.t1	tr|A0AAU9VFN5|A0AAU9VFN5_EUPED	Euphydryas editha	104508	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	73.171	99.0	1.41e-53	189.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS22485 PE=4 SV=1
g41.t1	tr|A0AAV8VVV9|A0AAV8VVV9_9CUCU	Exocentrus adspersus	1586481	Eukaryota; Metazoa; Arthropoda; Insecta; Coleoptera	49.504	99.0	0.0	1336.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Multidrug resistance-associated protein lethal(2)03659 OS=Exocentrus adspersus OX=1586481 GN=NQ315_008063 PE=3 SV=1
g42.t2	tr|A0A6J3BW94|A0A6J3BW94_GALME	Galleria mellonella	7137	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	69.35	100.0	1.78e-166	478.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Odorant receptor OS=Galleria mellonella OX=7137 GN=LOC116412663 PE=3 SV=2
g43.t1	tr|A0A9R0DNP2|A0A9R0DNP2_SPOFR	Spodoptera frugiperda	7108	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	73.622	99.0	6.63e-128	399.0	17	17	17	0	0	0	0	0	17	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein K02A2.6-like OS=Spodoptera frugiperda OX=7108 GN=LOC126910799 PE=4 SV=1
g44.t1	tr|A0ABR3H5Z5|A0ABR3H5Z5_LOXSC	Loxostege sticticalis	481309	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	59.934	88.0	7.29e-115	343.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Gag protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_010523 PE=4 SV=1
g45.t1									0	4	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g46.t1	tr|A0ABR3GMS6|A0ABR3GMS6_9PEZI	Maublancomyces gigas	1032678	Eukaryota; Fungi; Ascomycota; Pezizomycetes; Pezizales	36.667	71.0	0.049	40.0	1	10	0	0	1	0	0	0	1	0.0	0.0	1.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	Mitochondrial 15S rRNA processing factor CCM1-like TPR repeats domain-containing protein OS=Maublancomyces gigas OX=1032678 GN=Q9L58_003705 PE=3 SV=1
g47.t1									0	6	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g48.t1									0	1	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g49.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g50.t3	tr|A0ABN8HPR9|A0ABN8HPR9_9NEOP	Iphiclides podalirius	110791	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	84.49	100.0	0.0	1555.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	BTB domain-containing protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS1732 PE=4 SV=1
g51.t1	tr|A0ABD0SVT8|A0ABD0SVT8_LOXSC	Loxostege sticticalis	481309	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	94.422	99.0	1.5e-179	501.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	N-alpha-acetyltransferase 60 OS=Loxostege sticticalis OX=481309 GN=ABMA27_004331 PE=3 SV=1
g52.t1	tr|A0A212EL29|A0A212EL29_DANPL	Danaus plexippus plexippus	278856	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	59.471	99.0	3.64e-80	246.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	SoxE OS=Danaus plexippus plexippus OX=278856 GN=KGM_213606 PE=4 SV=1
g53.t1	tr|A0A4C1YF72|A0A4C1YF72_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	82.207	87.0	0.0	775.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Lariat debranching enzyme OS=Eumeta variegata OX=151549 GN=DBR1 PE=4 SV=1
g54.t1	tr|A0ABR3HN75|A0ABR3HN75_LOXSC	Loxostege sticticalis	481309	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	68.605	99.0	6.84e-39	135.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	HIT domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_004328 PE=4 SV=1
g55.t1	tr|A0A4C1YGQ0|A0A4C1YGQ0_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	83.742	97.0	0.0	772.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	ZP domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_87847_1 PE=4 SV=1
g56.t1	tr|G8JRR0|G8JRR0_ERECY	Eremothecium cymbalariae (strain CBS 270.75 / DBVPG 7215 / KCTC 17166 / NRRL Y-17582)	931890	Eukaryota; Fungi; Ascomycota; Saccharomycetes; Saccharomycetales	57.5	73.0	8.8e-18	80.1	10	10	2	0	6	2	0	0	10	0.2	0.0	0.6	0.2	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	Histone H4 OS=Eremothecium cymbalariae (strain CBS 270.75 / DBVPG 7215 / KCTC 17166 / NRRL Y-17582) OX=931890 GN=Ecym_3339 PE=3 SV=1
g57.t1	tr|A0A7T3P4N3|A0A7T3P4N3_GRAMO	Grapholita molesta	192188	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	75.862	73.0	8e-39	135.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Neuropeptide receptor A2 receptor (Fragment) OS=Grapholita molesta OX=192188 PE=2 SV=1
g58.t1	tr|A0ACC1D6W8|A0ACC1D6W8_9NEOP	Dendrolimus kikuchii	765133	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	83.886	100.0	3.42e-117	348.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	G-protein coupled receptors family 1 profile domain-containing protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_004245 PE=3 SV=1
g59.t1									0	14	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g60.t1									0	9	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g61.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g62.t1	tr|A0A4C2AA43|A0A4C2AA43_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	83.696	100.0	1.11e-44	157.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Homeobox domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_68467_1 PE=3 SV=1
g63.t1	tr|B4P1X7|B4P1X7_DROYA	Drosophila yakuba	7245	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	77.465	72.0	4.82e-72	234.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein, isoform A OS=Drosophila yakuba OX=7245 GN=Dyak\GE12468 PE=3 SV=1
g64.t1	tr|A0A4C1WFA3|A0A4C1WFA3_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	36.364	84.0	1.38e-85	290.0	2	13	2	0	0	0	0	0	2	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	C2H2-type domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_39614_1 PE=4 SV=1
g65.t1	tr|A0A4C1WVT0|A0A4C1WVT0_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	63.265	79.0	7.38e-123	363.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_35862_1 PE=4 SV=1
