gene_id	best_hit_accession	best_hit_species	best_hit_taxid	best_hit_lineage	best_identity_pct	best_query_coverage_pct	best_evalue	best_bitscore	qualifying_hits	total_blast_hits	arthropod_hits	bacterial_hits	fungal_hits	non_arthropod_eukaryote_hits	other_prokaryote_hits	unknown_taxonomy_hits	known_taxonomy_hits	arthropod_fraction	bacterial_fraction	fungal_fraction	non_arthropod_eukaryote_fraction	other_prokaryote_fraction	classification	decision	reason	best_hit_description
g10010.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10011.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10012.t1	tr|A0A4C1TF09|A0A4C1TF09_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	88.727	100.0	0.0	1345.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Insulin-like growth factor-binding protein complex acid labile subunit OS=Eumeta variegata OX=151549 GN=Igfals PE=4 SV=1
g10013.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10014.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10015.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10016.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10017.t1	tr|A0A4C1XTC2|A0A4C1XTC2_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	38.4	95.0	4e-09	63.2	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Zinc finger protein 431 OS=Eumeta variegata OX=151549 GN=Znf431 PE=3 SV=1
g10018.t1	sp|Q8WP19|CRY1_MACFA	Macaca fascicularis	9541	Eukaryota; Metazoa; Chordata; Mammalia; Primates	67.706	92.0	0.0	671.0	10	10	0	0	0	9	0	1	9	0.0	0.0	0.0	1.0	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 100.0% of taxonomically resolved qualifying hits.	Cryptochrome-1 OS=Macaca fascicularis OX=9541 GN=CRY1 PE=2 SV=1
g10019.t1	tr|A0A4C1V4E2|A0A4C1V4E2_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	57.764	99.0	4.530000000000001e-124	393.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Modular serine protease OS=Eumeta variegata OX=151549 GN=modSP PE=4 SV=1
g10020.t1									0	4	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10021.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10022.t1									0	6	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10023.t1	tr|A0A4C1VT81|A0A4C1VT81_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	50.633	87.0	7.82e-10	60.5	1	9	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_31674_1 PE=4 SV=1
g10024.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10025.t1	sp|Q9EQC4|ELOV4_MOUSE	Mus musculus	10090	Eukaryota; Metazoa; Chordata; Mammalia; Rodentia	47.093	89.0	2.32e-57	186.0	10	10	0	0	0	10	0	0	10	0.0	0.0	0.0	1.0	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 100.0% of taxonomically resolved qualifying hits.	Very long chain fatty acid elongase 4 OS=Mus musculus OX=10090 GN=Elovl4 PE=1 SV=2
g10026.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10028.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10029.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10030.t1									0	8	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10031.t1	sp|Q6P2Z6|NMD3_XENTR	Xenopus tropicalis	8364	Eukaryota; Metazoa; Chordata; Amphibia; Anura	56.713	99.0	0.0	572.0	10	10	0	0	2	8	0	0	10	0.0	0.0	0.2	0.8	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 80.0% of taxonomically resolved qualifying hits.	60S ribosomal export protein NMD3 OS=Xenopus tropicalis OX=8364 GN=nmd3 PE=2 SV=1
g10032.t1	tr|A0ACC1D4H7|A0ACC1D4H7_9NEOP	Dendrolimus kikuchii	765133	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	39.437	100.0	3.81e-08	58.2	8	10	8	0	0	0	0	0	8	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Sphingomyelin phosphodiesterase OS=Dendrolimus kikuchii OX=765133 GN=K1T71_005545 PE=3 SV=1
g10033.t1	tr|A0A6J3C1Z7|A0A6J3C1Z7_GALME	Galleria mellonella	7137	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	75.688	100.0	0.0	676.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	G-protein coupled receptor dmsr-1 OS=Galleria mellonella OX=7137 GN=LOC113521699 PE=3 SV=1
g10034.t1	sp|Q9V9J3|SRC42_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	56.923	100.0	1.05e-36	133.0	5	10	1	0	0	3	0	0	5	0.2	0.0	0.0	0.6	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	Tyrosine-protein kinase Src42A OS=Drosophila melanogaster OX=7227 GN=Src42A PE=1 SV=1
g10035.t1									0	4	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10036.t1									0	7	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10037.t1	tr|A0A4C1UAX8|A0A4C1UAX8_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	86.692	99.0	0.0	897.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_75973_1 PE=4 SV=1
g10038.t1	sp|Q9V9J3|SRC42_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	95.789	75.0	3.31e-60	196.0	10	10	1	0	0	9	0	0	10	0.1	0.0	0.0	0.9	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 90.0% of taxonomically resolved qualifying hits.	Tyrosine-protein kinase Src42A OS=Drosophila melanogaster OX=7227 GN=Src42A PE=1 SV=1
g10039.t1	tr|A0A4C1ZQX7|A0A4C1ZQX7_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	86.154	82.0	3.2300000000000004e-33	118.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_64703_1 PE=4 SV=1
g10040.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10041.t1	sp|Q9VYA8|TNG2_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	40.569	99.0	2.76e-57	187.0	7	10	2	0	0	5	0	0	7	0.2857142857142857	0.0	0.0	0.7142857142857143	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 71.4% of taxonomically resolved qualifying hits.	Transport and Golgi organization protein 2 OS=Drosophila melanogaster OX=7227 GN=Tango2 PE=2 SV=2
g10042.t1	tr|A0ACC0L0L9|A0ACC0L0L9_CHOFU	Choristoneura fumiferana	7141	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	55.301	97.0	0.0	534.0	9	10	9	0	0	0	0	0	9	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Zinc finger protein 593 homolog OS=Choristoneura fumiferana OX=7141 GN=MSG28_005701 PE=3 SV=1
g10043.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10044.t1									0	7	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10045.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10046.t1	tr|A0A9N8Q1S0|A0A9N8Q1S0_CHRIL	Chrysodeixis includens	689277	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	62.745	71.0	8.96e-12	68.6	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	CRAL/TRIO N-terminal domain-containing protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS4002 PE=4 SV=1
g10047.t1	sp|P17972|KCNAW_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	74.627	74.0	3.59e-27	105.0	2	10	1	0	0	1	0	0	2	0.5	0.0	0.0	0.5	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	Potassium voltage-gated channel protein Shaw OS=Drosophila melanogaster OX=7227 GN=Shaw PE=2 SV=1
g10048.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10049.t1	tr|A0A4C1Z374|A0A4C1Z374_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	39.716	78.0	4.17e-15	82.8	4	10	4	0	0	0	0	0	4	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Zinc finger protein 271 OS=Eumeta variegata OX=151549 GN=ZNF271 PE=3 SV=1
g10050.t1	sp|A1ZAI5|FACR1_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	52.041	76.0	8.15e-28	110.0	10	10	2	0	0	8	0	0	10	0.2	0.0	0.0	0.8	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 80.0% of taxonomically resolved qualifying hits.	Putative fatty acyl-CoA reductase CG5065 OS=Drosophila melanogaster OX=7227 GN=CG5065 PE=3 SV=1
g10051.t1									0	2	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10052.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10053.t1	sp|Q9UG63-2|ABCF2_HUMAN	Homo sapiens	9606	Eukaryota; Metazoa; Chordata; Mammalia; Primates	72.84	91.0	0.0	871.0	10	10	0	0	3	7	0	0	10	0.0	0.0	0.3	0.7	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 70.0% of taxonomically resolved qualifying hits.	Isoform 2 of ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2
g10054.t1	sp|Q9VXA0|NPRL2_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	46.309	92.0	2.73e-87	271.0	4	10	1	0	0	3	0	0	4	0.25	0.0	0.0	0.75	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 75.0% of taxonomically resolved qualifying hits.	GATOR complex protein NPRL2 OS=Drosophila melanogaster OX=7227 GN=Nprl2 PE=1 SV=1
g10055.t1	sp|Q9VXA0|NPRL2_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	38.835	100.0	7.23e-14	68.9	5	5	1	0	1	3	0	0	5	0.2	0.0	0.2	0.6	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	GATOR complex protein NPRL2 OS=Drosophila melanogaster OX=7227 GN=Nprl2 PE=1 SV=1
g10056.t1	sp|Q26365|ADT_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	79.125	96.0	9.83e-174	486.0	10	10	4	0	0	6	0	0	10	0.4	0.0	0.0	0.6	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	ADP/ATP translocase OS=Drosophila melanogaster OX=7227 GN=sesB PE=2 SV=4
g10057.t1	tr|A0A8S4G1H6|A0A8S4G1H6_PLUXY	Plutella xylostella	51655	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	32.432	99.0	0.001	45.4	2	10	2	0	0	0	0	0	2	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	(diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS11052 PE=4 SV=1
g10058.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10059.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10060.t1	sp|Q8SQC1|SCRB1_PIG	Sus scrofa	9823	Eukaryota; Metazoa; Chordata; Mammalia; Artiodactyla	30.323	74.0	6.83e-67	230.0	1	10	0	0	0	1	0	0	1	0.0	0.0	0.0	1.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	Scavenger receptor class B member 1 OS=Sus scrofa OX=9823 GN=SCARB1 PE=2 SV=1
g10061.t1	tr|A0A4C1U356|A0A4C1U356_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	80.64	98.0	0.0	941.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_82139_1 PE=4 SV=1
g10062.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10063.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10064.t1									0	6	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10065.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10066.t1	sp|A0A0B7P9G0|UEX_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	56.241	84.0	0.0	783.0	6	10	1	0	0	5	0	0	6	0.16666666666666666	0.0	0.0	0.8333333333333334	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 83.3% of taxonomically resolved qualifying hits.	Unextended protein OS=Drosophila melanogaster OX=7227 GN=uex PE=1 SV=1
g10067.t1	tr|A0A8S4FU36|A0A8S4FU36_PLUXY	Plutella xylostella	51655	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	59.052	100.0	2.6300000000000003e-89	271.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	(diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS10457 PE=4 SV=1
g10068.t1	tr|A0A4C1U3Y4|A0A4C1U3Y4_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	54.098	73.0	5.93e-34	127.0	8	10	8	0	0	0	0	0	8	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_78915_1 PE=4 SV=1
g10069.t1	tr|A0A194RIF0|A0A194RIF0_PAPMA	Papilio machaon	76193	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	65.332	99.0	0.0	1780.0	9	10	9	0	0	0	0	0	9	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Mitogen-activated protein kinase-binding protein 1 OS=Papilio machaon OX=76193 GN=RR48_08523 PE=4 SV=1
g10070.t1	tr|A0A9J7EC01|A0A9J7EC01_SPOLT	Spodoptera litura	69820	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	78.495	84.0	1.28e-41	155.0	9	10	9	0	0	0	0	0	9	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Sorbin and SH3 domain-containing protein 1 isoform X12 OS=Spodoptera litura OX=69820 GN=LOC111355516 PE=4 SV=1
g10071.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10072.t1	tr|A0A8R2R3P5|A0A8R2R3P5_BOMMO	Bombyx mori	7091	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	36.986	76.0	0.000232	48.5	7	10	7	0	0	0	0	0	7	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	PiggyBac transposable element-derived protein domain-containing protein OS=Bombyx mori OX=7091 PE=4 SV=1
g10073.t1	tr|A0AAV1L7Y8|A0AAV1L7Y8_9NEOP	Parnassius mnemosyne	213953	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	65.663	89.0	1.38e-74	238.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	PiggyBac transposable element-derived protein domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS10515 PE=4 SV=1
g10074.t1	sp|Q2TBV5|TF2H2_BOVIN	Bos taurus	9913	Eukaryota; Metazoa; Chordata; Mammalia; Artiodactyla	48.855	95.0	5.269999999999998e-134	392.0	10	10	0	0	2	8	0	0	10	0.0	0.0	0.2	0.8	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 80.0% of taxonomically resolved qualifying hits.	General transcription factor IIH subunit 2 OS=Bos taurus OX=9913 GN=GTF2H2 PE=2 SV=1
g10075.t1	tr|A0A4C1U7T1|A0A4C1U7T1_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	93.077	100.0	0.0	1632.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Chromo domain protein LHP1 OS=Eumeta variegata OX=151549 GN=LHP1 PE=4 SV=1
g10076.t1	tr|A0A4C1U7K9|A0A4C1U7K9_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	88.889	74.0	0.0	1217.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Zinc finger protein 585A OS=Eumeta variegata OX=151549 GN=ZNF585A PE=4 SV=1
