UniqueCount	AmbigCount
234	0
5	894
1246	73
356	2981
134	103
353	0
72500	1
467	29
0	14
700	1014
85	40
1256	0
24	0
969	114
115	36
0	131
230	3
199	0
6	0
261	108
222	289
171	274
0	0
10	30
2	43
79	3576
0	18
1	0
0	57
10	7
19	274
1770	0
1411	1070
0	0
5	0
655	0
0	25
1	4
2	22
0	52
2	2140
129	128
849	576
1754	860
0	0
56	0
0	0
0	0
3	303
0	0
0	0
11	0
19	169
2699	283
498	159
15	324
62	0
18	63
29	758
0	1
194	3
325	1516
70	74
9	5
9	1
405	517
0	0
1	0
0	0
35	406
0	0
1	45
75	179
4	7
12	0
1127	76
16	0
53	0
214	26
2	0
34	0
82	0
56	0
46	0
30	0
33	0
89	219
7	0
55	2
49	0
218	50
0	11
132	0
134	0
139	15
67	0
27	5
96	0
35	0
110	132
27	73
1	0
174	8
1519	1350
376	19
249	136
0	0
1	32
226	80
41	3
25	14
0	0
0	0
0	0
611	718
40	1
0	17
0	0
0	0
0	76
491	0
1194	9
4	0
0	26
0	0
0	39
0	0
0	0
51	87
25	27
3	52
0	0
532	2650
44	402
16	0
62	0
7	93
34	121
99	5
0	0
108	1
225	547
4	11
0	9
645	339
147	265
0	74
1	295
18	16
0	3
71	482
36	105
0	0
2	3154
7	335
363	387
0	0
7	12
0	0
263	262
4	5
40	38
86	10
329	541
883	697
4	0
449	139
0	15
37	364
0	0
107	0
2004	0
4	118
17	1742
278	616
2	197
29	77
1	94
0	8
2	0
200	21
5	0
0	0
4	1
0	0
5	0
0	0
14	6
21	1
1	0
0	91
0	0
495	309
197	0
157	127
13	0
69	36
76	349
26	0
0	0
0	0
62	288
48	57
0	170
202	2
2339	18
15	70
12	33
0	0
10	668
4	0
271	3152
21	0
90	1384
0	0
73	0
37	43
4	0
0	10
64	60
63	319
156	758
158	2737
0	0
321	0
0	0
0	0
166	0
0	12
322	12
22	13
11	172
337	49
119	10
277	0
713	53
0	16
327	15
240	0
50	925
14	9
1620	14
154	2061
1150	1506
133	25
524	1
1	0
53	27
5	68
0	36
0	2464
155	24
26	0
450	2
217	2418
1	1039
0	0
0	357
4	0
4	42
1131	254
56	4
48	0
138	1
0	0
0	0
108	0
0	0
2	6
1308	1356
102	2151
12	27
5	81
103	25
60	2815
0	4
7	122
2	7
0	22
22	0
107	149
73	79
1870	10
1547	0
1014	234
0	118
105	20
6	14
4	120
100	0
1	0
17	2181
19	4
17	457
2	12
13	36
0	43
6	516
354	875
8	27
11	12
2	628
247	5340
46	0
1080	629
555	475
4	1
1061	0
293	57
207	0
23	0
0	45
1127	1290
313	0
52	390
166	0
683	672
181	762
0	24
0	157
12	0
305	0
29	204
21	299
380	3
3	3209
3	0
0	0
0	0
0	1
2998	262
0	10
0	0
168	47
0	0
359	0
432	206
112	0
180	3
0	0
2	4
116	746
2	180
0	0
4	178
2	578
183	285
0	190
47	77
23	543
1328	76
33	1
291	1777
0	0
23	107
11	0
251	10
10	737
7566	1
968	430
0	11
26	103
36	1230
33	47
214	23
150	300
27	241
98	674
0	33358
60	1624
4	413
0	26
0	3
29	53
1	2
27	178
0	0
0	0
1	245
11	412
14	230
58	2
1	2
6	146
387	196
125	0
136	10
0	267
836	332
2	0
1	8
14	53
28	841
1317	0
2	30
717	11
70	588
565	0
26	3497
233	5545
1739	317
0	0
10	20
478	172
9	73
359	1148
443	21
31	0
3	0
0	0
0	0
34	1034
0	4
36	0
0	18
312	512
0	26
0	0
0	0
1	13
0	0
0	0
0	0
2509	0
1	0
1249	617
0	0
19	0
0	2860
9	1
484	602
160	0
442	0
167	0
47	27
0	65
0	0
3	0
15	11
1	2
2	43
125	233
0	209
88	46
22	1
0	0
0	0
1	0
0	0
0	0
6	677
0	0
1	4
298	5
57	24
67	865
32	7
3	1
0	0
4	160
3	54
63	232
0	0
0	21
0	0
0	0
0	0
17	631
0	0
541	161
6	1
22	170
2511	2353
1	0
58	1787
18	0
99	3
5	1221
0	25
118	681
54	3297
0	49
6	5
0	0
562	38
1	0
2	5
226	448
215	511
0	29
280	1165
0	8
0	0
7	0
1	14
119	0
151	24
14	252
71	238
12	235
504	300
0	0
260	1
0	0
0	50
0	295
0	0
2	0
2	0
169	2543
150	108
22	62
1378	79
128	447
56	173
138	101
0	17
148	358
15	58
5	59
362	4
1	274
509	2
2	17
88	441
2528	14
253	12
31	17
7	0
91	259
0	0
7	1518
293	168
50	1247
456	55
71	3
102	119
108	1
382	594
145	0
90	0
24	183
40	2457
0	0
0	0
15	101
36	174
44	1651
0	14
4	0
62	80
0	0
0	0
0	0
0	11
726	1574
415	7668
24	1
82	2
151	26
821	374
718	0
298	0
39	38
47	120
53	134
873	0
0	0
4	0
6	0
12	65
1	2
3	33
31	742
1	26
0	0
3	82
0	0
56	1643
305	705
124	436
1	85
351	49
88	0
380	41
17	807
0	39
0	0
2	0
0	0
486	2
0	65
0	0
0	0
1193	0
95	59
521	1850
225	273
982	230
3	11
1362	13
0	0
337	259
7	44
0	0
78	0
164	0
2	0
0	20
0	18
6	0
840	461
0	0
12	0
468	50
75	0
35	152
370	0
0	16
0	0
0	0
0	23
1	0
0	0
0	0
0	0
256	0
567	1204
0	0
1197	3315
4676	2
10798	11458
7	30
3916	11846
6	0
34	0
348	0
0	1
134	2118
120	127
0	0
0	0
0	2
94	300
12	0
26	0
7	869
197	0
72	1
59	264
304	2
99	202
245	25
0	2
0	0
296	681
0	0
3	185
1424	125
4	0
166	0
98	38
22	2215
2	59
0	0
0	8
117	6
2	0
432	3667
0	0
85	27
0	0
1	157
0	0
0	0
16	94
0	0
0	0
832	4
1251	288
82	140
0	0
4	8
19	1
0	1
5	11
1	1
43	0
76	91
2	0
254	0
2	0
876	648
131	0
11	0
57	0
320	35
2	0
136	472
0	0
68	746
317	105
97	7
156	0
532	0
199	0
30	0
700	0
1428	6
898	0
861	0
0	0
0	0
1	1
7	1
93	171
86	282
1632	0
1012	98
52	106
5	52
0	0
0	26
0	0
42	1
0	1
6	0
131	301
109	328
21	843
12	4
0	0
711	0
11	0
36	0
129	10
116	11
28	881
280	1369
0	3
0	9
390	0
1	15
643	1
623	5001
0	3
6	823
0	0
22	0
18	0
0	0
70	0
0	0
0	0
26	3
21	12
5	79
0	28
0	0
0	0
11	28
42	86
19	36
6	2393
1	82
602	23
0	0
4	1
1	0
6	0
615	63
10	56
0	2
118	68
75	0
204	114
798	23
112	153
56	75
258	1018
325	448
2789	0
1622	0
526	0
13	0
1580	378
419	1718
614	1294
49	116
1	452
0	0
29	603
285	274
0	0
3	0
19	76
10	0
39	0
44	8280
2	0
0	0
2	64
63	215
135	791
0	29
0	0
629	0
140	0
3198	5
1	25
188	1536
127	673
0	0
0	0
342	1451
23	17
12	2
24	1090
3	0
80	0
11	41
54	0
628	316
144	457
0	0
7	432
0	6
8	146
0	62
2	1
28	0
3	9
418	179
0	204
152	575
13	4
138	0
166	7
45	1
391	7
6	11
14	17
13	119
35	4754
0	80
0	0
1	0
282	432
0	0
53	135
0	203
11	2223
320	327
1	83
506	7
35	227
1	0
0	1
3	134
4	22
160	2096
10	974
61	73
196	12
195	1
35	281
3	55
0	6
6	262
567	557
100	2817
0	0
108	234
5	18
119	1708
17	59
188	0
54	0
0	0
112	383
2	0
358	0
274	1
2949	391
40	156
684	216
43	0
3	0
76	86
12	294
618	124
7	46
1287	0
6	0
374	30
39	1833
91	268
2	114
101	4
3	0
129	0
0	0
2784	2000
144	0
69	2097
115	71
0	0
4	0
0	0
26	611
9	0
293	106
115	955
4	0
99	3973
181	10
0	0
9	3
29	114
12	10
302	228
226	4
46	0
261	0
525	357
0	0
13	112
132	9
20441	10
188	3
129	199
125	1702
0	0
292	6
640	98
768	209
771	2206
9	1
309	0
67	530
0	0
0	0
5	373
0	0
0	0
0	0
0	0
0	0
2	192
0	0
5	0
595	0
50	0
45	231
522	212
2	0
8	0
0	0
0	0
120	740
179	3
4028	226
0	0
0	0
153	1265
93	527
59	2157
21	3226
16	165
1	0
19	0
0	163
130	357
1	126
3068	53
120	23
0	0
12	1
44	0
8	61
0	14
30	181
641	3
20	0
12	0
7	0
168	14
426	0
14	147
780	679
829	503
1980	1297
3	0
2	85
10	790
1	247
21	172
0	0
5	2
0	1
10	3
721	301
93	0
0	104
21	841
108	1531
188	295
0	92
345	52
510	1
0	0
806	24
312	810
18	0
117	259
390	157
249	2636
38	0
16	348
0	0
0	24
0	0
128	0
214	0
478	33
140	0
4367	1
28	1
0	74
0	156
149	0
0	0
0	366
11	1204
41	43
63	2
131	3
913	532
1	0
22	23
171	91
0	0
74	3
15	0
2	0
294	620
836	15
0	0
273	24
0	45
0	10
102	0
0	7
31	137
307	0
1	119
48	2787
0	0
0	1
21	106
0	0
25	492
2	827
11	7
0	0
0	97
45	250
10	186
41	0
1	0
8	0
6	106
2	210
0	52
5	14
4	2
226	4215
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
187	1191
0	15
1	11
5	0
1157	0
212	1297
2486	25
339	1
62	0
104	0
70	0
32	0
20	25
47	262
0	0
220	0
119	20
385	561
0	141
42	0
1	0
1	0
0	0
735	4294
240	62
0	0
0	0
2	485
42	922
2	0
6	642
4	1719
21	837
1	0
15	0
123	0
1355	2918
1139	0
195	232
30	58
200	60
225	258
6	50
351	403
17	58
4	313
120	2716
172	56
4	684
6	48
0	1
0	4
0	2
42	0
1627	104
1571	671
101	0
6	145
26	344
0	15
2	145
298	119
0	0
0	1
4	2
16	43
6	0
0	3
514	66
76	2021
1	0
0	0
10	39
71	0
408	0
414	0
476	0
402	0
0	0
1495	5
20	14
8	0
1232	33
424	2608
197	168
181	0
118	0
34	6
1110	4
263	475
537	346
0	18
183	1
1909	21
174	235
98	0
765	0
220	52
2083	0
498	604
88	0
808	29
3	0
2	84
3	0
11	22
11	55
15	1
1	0
0	80
60	1
4	0
100	0
543	204
12	1
0	0
44	72
378	162
61	97
0	0
0	0
0	0
5	258
543	10
431	1614
0	0
175	1970
4	0
5	0
47	3
110	163
14	1
2	3
20	0
22	137
0	0
0	0
0	0
0	0
2	0
0	0
0	0
43	433
49	0
7	58
1277	455
819	0
11	50
100	220
65	102
0	0
12	2036
328	166
0	259
63	1728
29	0
3	0
11	89
0	104
12	290
0	0
0	2
1	0
11	168
198	38
3925	78
524	0
223	247
11	0
0	0
98	626
0	0
25	10
5	11
81	148
51	1362
0	0
0	0
29	202
0	0
0	0
2	0
230	72
3	177
0	0
0	0
0	0
0	0
0	0
0	0
123	1991
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
148	0
1	385
36	3
156	607
328	197
194	947
615	2290
133	0
13	0
16	1555
5	0
885	74
14	984
531	203
254	87
0	0
250	152
0	0
460	13
235	0
642	0
1185	429
0	0
21	243
640	2
28	0
72	176
322	640
146	22
7	414
50	149
31	67
127	0
21	0
24	348
184	307
1	62
1	110
190	2397
1090	213
0	0
1	0
2	2164
2	688
51	128
743	2298
244	0
111	107
1178	7
0	0
31	127
0	0
2	436
3	4
352	237
129	1679
228	0
213	890
49	104
112	230
121	3469
217	130
7	991
185	122
4635	290
1	645
0	227
4	78
1	9
944	0
1058	0
325	752
17	34
0	40
8	171
10	15
11	88
5	1631
0	0
0	0
0	0
0	0
0	0
0	0
13	1
0	0
0	0
2	0
0	0
17	0
2	357
0	0
0	0
0	0
13	0
5	62
596	794
29	15
145	0
8	0
3904	1428
5313	2
1	82
3	0
74	1
0	7
5	0
92	8
325	0
804	1
1721	53
130	0
498	0
287	4
188	17
390	3320
0	0
342	1435
39	0
295	220
4	107
326	0
34	0
154	1
219	0
224	1644
2080	3728
8	503
5	133
649	3
6	6
5	1
11	0
0	0
13	0
0	0
0	59
25	23
319	0
272	0
444	422
677	143
0	8
0	0
0	0
11	0
0	0
0	120
83	0
14	0
0	0
1	112
6	0
0	0
0	0
8	0
0	195
4	0
130	219
728	200
95	0
4	113
0	0
8	221
0	28
2290	563
0	0
11	418
0	0
475	0
149	558
489	1262
59	0
220	848
1010	15
304	630
3792	1719
7	137
73	229
0	0
0	0
0	0
1	31
533	1117
87	1
0	0
3	10
517	0
96	475
2995	134
0	0
1	0
0	0
205	4675
13	85
0	53
61	0
6	27
0	0
5	4
0	0
0	0
166	0
191	2
0	0
1364	11
643	836
1	0
503	3
0	0
110	453
9	4
21	7
0	0
16	95
0	30
6	1408
0	160
713	2333
70	31
0	0
2	87
624	56
309	175
26	0
367	0
1552	72
21	115
96	5513
5	0
17	3
0	0
0	0
0	0
51	109
119	3
22	122
18	33
20	92
271	2
48	0
675	2
139	14
0	27
1	0
10	1
78	7
1747	62
0	0
0	0
0	0
0	0
0	0
85	258
200	548
0	587
17	0
12	0
10	0
0	0
2	0
0	0
5	0
2	0
128	0
114	127
0	160
1	130
0	5
52	90
720	290
206	0
28	0
41	498
1	0
0	0
32	34
95	371
0	0
413	1
335	509
0	43
95	3716
0	0
3	143
8	448
0	0
6	756
11	32
2	207
18	95
69	21
805	56
1	23
0	0
96	0
59	0
5	21
6	73
0	0
0	0
28	0
4	3
52	98
0	1009
0	0
13	0
2	0
3	17
954	0
3	6
251	0
653	32
29	0
530	1267
128	22
588	28
108	2
5	0
265	0
0	366
17	21
0	0
0	0
400	1333
9	865
465	7
1	3
492	805
270	6
130	237
63	843
0	0
13	30
104	0
7267	0
579	0
302	2
13	199
0	3
7	268
156	0
796	0
45	498
139	2
700	1
0	65
225	416
230	152
11	81
13	0
158	355
1	3
337	4
0	0
93	782
13	124
1419	4421
2530	0
1144	318
91	354
90	21
133	64
0	0
3	2786
0	710
0	0
0	230
87	673
484	0
3	0
11	1
2	6
93	111
1536	2334
24	634
97	1596
55	224
12946	0
7124	0
250	0
645	0
93	349
14	2281
2	27
0	0
0	0
2	0
593	0
41	39
19	1702
596	819
6	334
222	210
179	0
46	0
43	45
37	2536
12	25
95	986
2	0
7	21
0	0
207	711
55	0
3021	3130
359	0
116	0
3151	0
121	460
178	61
116	190
104	88
5	25
0	0
0	0
59	665
1693	1095
63	189
447	300
1	0
0	59
0	0
1	1
51	89
414	206
58	162
0	55
3	25
467	832
0	0
252	293
78	0
13	20
0	0
317	494
288	0
597	3
97	0
2	24
43	55
221	55
0	24
143	231
30	1
112	3197
0	83
4	1167
4	0
3	61
0	375
0	0
0	2
3335	140
349	0
861	57
0	2
275	120
5	490
380	1819
22	118
44	471
0	0
7	0
0	0
3	32
0	0
4	0
31	0
2	2
0	0
36	0
0	0
3615	0
33	0
18	0
30	0
0	0
34	75
31	0
15	0
0	0
243	2826
6178	0
833	0
657	0
109	51
0	0
0	0
87	1049
504	133
157	109
10	52
7	5
0	0
1	0
2720	31
195	4
374	1
1	0
63	1
11	46
33	17
19	243
73	119
77	130
57	492
249	170
317	0
45	223
0	0
0	83
87	942
0	0
0	30
64	27
30	549
0	125
8	0
0	7
0	6
0	1803
23	56
26	14
1	198
27	0
0	6
0	53
0	0
0	9
306	11
0	0
0	0
300	3704
31	225
946	564
7	148
0	482
23	0
584	1677
1	0
1	0
61	0
1158	556
484	576
990	0
328	0
255	156
242	0
81	11
384	0
0	0
401	21
0	0
2592	2743
117	2965
0	0
7	697
43	68
7	0
668	68
887	419
175	322
82	575
285	16
89	30
345	0
138	4925
4732	110
335	0
244	0
22	2814
1	266
0	0
235	603
0	2623
215	41
1220	3025
2	0
13	0
76	1816
378	4891
7	30
0	32
385	1036
30	244
1	133
135	0
0	0
0	0
500	0
113	12
215	119
398	0
161	347
318	3828
29	244
23	3222
393	4
317	3244
0	0
0	0
0	0
115	149
81	373
674	12
2686	0
17	541
80	837
208	0
0	134
0	0
57	4
0	151
72	2
58	2570
0	154
47	317
10	890
67	0
83	126
99	5
0	0
1674	323
177	1309
0	0
1	0
31	69
2651	529
80	0
13	0
61	2970
91	2898
0	0
0	0
899	453
0	0
231	783
3	292
0	0
0	528
210	7438
841	11
0	0
2	17
0	0
1	0
154	0
13	0
24	867
22	0
565	515
0	0
245	1505
102	0
105	75
36	96
1	2269
2190	2
256	0
24	0
1170	2849
2393	2
118	1603
10	545
1187	1
1	74
144	0
123	208
203	10
14	666
1	0
3	1039
132	181
9	0
59	124
0	0
0	0
0	0
0	0
4	0
109	168
1369	2293
202	0
5	604
0	0
63	126
19	169
0	14
1	22
19	622
6	323
0	0
698	0
210	963
34	4
0	0
1	340
3	0
4	132
12	3152
408	31
200	469
37	44
10	34
1526	246
48	32
0	0
102	0
7	74
44	0
0	87
6	20
0	1
25	12
75	11
1012	53
0	0
0	0
0	0
0	0
0	95
0	0
11	4
0	0
1	0
4	0
550	39
122	1
206	189
29	18
338	899
3	1444
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	16
1	0
0	0
0	0
0	0
0	0
611	151
61	44
684	1457
263	416
130	228
2	736
36	7
46	7
120	0
11	0
102	1513
0	49
468	83
0	3
1443	18
0	101
273	64
429	77
0	0
1	219
167	301
2847	0
3	0
0	0
1	5
0	0
328	417
1775	806
14	3
0	0
131	210
309	630
10	0
86	6
0	0
147	2278
103	30
583	444
28	80
311	3
8	140
1	0
13	96
13	161
724	16
376	71
67	0
96	1
3	0
0	168
424	280
0	24
162	0
682	2147
1	183
61	3523
10	358
5	65
16	186
6	124
0	4
1	1
17	68
324	0
191	27
59	0
182	705
14	16
1058	820
146	0
7	794
4	683
19	237
17	758
8	0
2	243
0	0
269	38
162	544
103	151
79	2483
0	0
148	535
0	0
3	0
20	13
0	0
13	0
59	0
45	2999
0	3
0	0
2	0
0	0
8	206
396	649
0	0
1473	0
2	61
0	0
31	2331
34	156
4	11
55	0
79	0
1694	60
