UniqueCount	AmbigCount
151	2
712	1016
19	16
30	41
4	2
146	508
0	0
1	0
0	0
5	234
0	0
1	45
40	112
0	1
0	0
475	52
5	0
10	0
51	9
0	0
28	0
20	0
11	0
15	0
7	0
6	0
24	96
5	0
15	2
6	0
89	58
0	26
134	0
22	1
50	12
9	0
5	6
11	0
2	0
32	137
12	57
1	0
18	2
788	1227
156	15
141	93
0	0
9	8
257	53
61	3
19	4
0	0
0	0
0	0
170	359
9	1
0	9
5	0
0	0
0	59
77	0
212	3
1	0
0	10
0	0
0	40
0	0
4	0
134	44
63	24
0	28
7	0
207	2129
26	312
6	0
176	0
2	100
27	103
338	10
0	3
34	0
69	432
7	9
0	7
193	206
115	130
0	8
2	139
26	18
1	0
45	260
50	53
0	0
2	2479
8	133
148	159
0	0
5	6
0	0
98	127
54	47
73	35
39	7
334	233
1131	567
3	0
787	110
0	22
28	156
0	0
158	0
1541	0
3	60
1	1304
203	429
1	118
10	13
0	61
0	3
9	0
100	11
0	0
1	0
8	0
0	0
2	0
0	0
4	10
5	0
0	0
0	61
2	19
162	196
87	0
64	41
4	0
40	23
25	224
32	0
0	0
0	0
46	290
16	50
49	366
112	3
937	6
9	39
45	21
0	0
1	321
0	0
100	1831
24	2
38	1237
23	49
37	0
301	60
4	0
0	0
51	22
43	284
65	351
1882	2141
0	0
42	0
19	32
22	0
116	0
0	0
358	6
680	24
8	103
183	30
95	6
130	0
371	52
7	28
224	9
200	0
37	475
6	1
3619	15
78	1429
647	873
1427	13
81	0
0	0
55	6
7	41
1	18
12	1906
255	26
28	0
408	0
106	1940
3	699
0	0
0	373
1	0
7	16
711	146
57	1
17	0
117	1
0	0
2	0
34	0
0	0
6	9
312	809
900	1610
7	38
5	157
238	13
21	2168
697	1
17	69
0	1
0	48
8	0
374	75
75	53
734	6
1073	0
669	226
0	114
402	45
35	39
1	56
37	0
2	0
49	1687
19	5
17	272
2	10
4	26
0	37
50	502
50	574
3	2
1	3
1	303
206	2907
16	0
1118	410
274	349
789	1
695	0
205	46
47	0
8	1
0	25
1867	1306
581	0
60	192
98	1
165	356
212	346
0	12
0	82
20	0
140	0
27	88
5	186
238	7
2	2647
0	0
0	0
0	0
0	2
1421	168
0	1
1	0
104	47
0	0
22	1
771	183
8	0
10	0
2	0
0	0
27	369
0	112
0	0
2	110
2	284
94	185
2	58
30	86
16	291
381	49
945	0
390	931
108	0
66	64
77	0
129	29
3	710
2605	1
63	367
0	8
12	64
82	1017
602	30
235	13
46	333
178	179
1162	471
0	276401
34	1059
0	156
0	9
0	5
21	57
0	4
24	116
0	0
0	0
0	93
84	316
2	27
522	55
10	55
3	92
371	98
34	0
83	13
0	83
225	173
3	2
0	3
139	36
52	561
1073	0
2	40
112	13
92	365
122	0
42	2893
58	4114
362	199
0	0
7	9
264	74
118	57
132	1110
191	16
13	0
6	0
0	0
0	0
5	449
2	1
8	0
0	7
23	286
0	1
0	0
0	0
3	0
0	0
0	0
0	0
1198	0
0	0
12324	264
0	0
3	0
0	2224
808	0
306	627
130	0
392	0
78	0
12	33
0	30
0	0
0	0
9	8
8	0
5	34
85	314
0	146
27	57
25	0
0	0
0	0
2	0
0	0
3	0
19	570
0	0
0	17
150	5
47	40
4	411
71	4
0	0
0	0
4	88
1	13
28	234
2	0
1	1
0	0
0	0
1	0
105	510
1	0
465	126
18	2
26	113
368	1735
0	0
137	1514
100	0
96	6
0	566
0	13
15	577
61	2533
0	34
12	4
0	0
563	43
1	0
18	26
103	345
204	361
0	16
126	890
0	8
0	0
1	0
0	2
17	0
11	12
18	233
28	152
16	187
137	187
0	0
17	0
0	0
0	27
3	185
0	0
2	0
1	0
413	1923
119	127
29	59
111	111
36	338
38	131
65	54
0	19
188	321
7	54
2	45
345	2
21	191
329	0
519	21
28	612
879	10
151	16
37	11
6	0
61	196
0	0
270	1127
67	67
520	682
203	33
34	0
71	96
7	0
409	351
44	0
49	0
13	102
48	1782
0	0
0	0
18	71
29	66
65	1096
0	31
10	0
14	69
0	0
0	0
0	0
0	16
264	1100
123	5058
10	0
21	3
19	4
336	293
678	0
437	0
5	5
22	44
25	82
611	0
0	0
1	0
1	1
6	44
0	0
0	14
139	567
17	28
0	0
17	110
0	0
26	798
166	495
30	257
0	60
133	19
44	0
21	47
22	776
0	33
3	1
1	0
0	0
325	0
0	668
0	0
0	0
1228	0
44	21
336	1252
130	167
596	93
0	18
1243	13
2	0
225	266
6	26
1	13
204	0
170	0
0	0
0	40
0	10
2	0
326	345
0	1
7	0
400	39
60	0
45	195
33	0
0	1
0	0
1	2
0	7
0	0
0	0
0	0
0	0
119	0
372	1250
0	0
1438	18740
28895	35
80192	94418
1	12
34519	99283
0	0
2	0
149	0
0	0
81	1680
0	92
0	0
0	0
0	5
452	113
4	0
41	3
5	859
166	0
63	0
34	170
78	2
27	187
191	27
0	0
0	0
170	501
0	0
0	48
114	70
1	0
40	0
27	24
16	1246
34	60
0	0
0	13
137	0
2	0
204	2295
0	0
15	18
0	0
6	306
0	0
1	0
4	22
1	0
0	0
225	0
683	135
44	179
7	0
6	3
65	0
1	0
1	16
22	0
17	0
780	74
2	0
33	0
0	0
62	361
75	1
1	0
15	0
164	37
85	0
211	218
0	0
31	778
149	95
54	3
100	0
265	0
52	9
15	0
1053	0
561	2
738	0
3116	0
0	1
0	0
0	0
38	0
11	62
22	110
873	0
2234	67
20	60
0	30
0	0
1	58
0	0
17	1
0	0
0	0
28	229
102	232
13	1247
7	2
0	0
135	0
39	0
21	0
56	4
316	3
788	496
279	873
0	3
0	4
446	0
2	6
1761	0
870	3179
3	1
7	834
0	0
41	0
60	0
0	0
40	1
2	5
0	0
4	3
10	6
68	70
0	6
6	0
0	0
64	20
20	28
6	20
0	1453
1	73
218	30
0	0
0	1
0	0
1	0
245	7
1	38
0	1
36	14
32	0
89	63
5962	21
42	59
15	46
709	948
133	266
1763	0
1053	0
5074	0
146	0
644	185
98	1174
257	874
570	191
1	168
0	0
13	546
122	140
0	0
3	1
4	50
12	0
129	0
0	5038
0	0
0	0
0	24
6	110
1102	679
0	35
0	0
307	0
190	0
2610	6
3	6
295	1074
221	475
0	0
1	0
157	1289
23	7
9	3
27	758
0	0
31	0
4	20
21	1
310	138
321	304
0	0
0	448
0	1
6	102
0	46
263	1
233	1
3	7
175	110
0	26
639	380
2	5
57	0
94	2
6	1
236	2
113	742
15	11
52	1232
30	3525
0	43
0	0
0	0
292	319
4	2
276	83
0	68
21	1570
476	188
5	115
320	7
25	126
0	0
4	3
2	78
57	85
173	1133
102	839
29	39
217	9
421	0
6	205
0	32
0	0
5	232
162	291
92	2220
46	0
82	179
21	13
24	1320
39	46
120	0
21	0
0	0
43	281
2	0
508	0
184	0
893	269
10	36
341	189
10	0
4	0
43	45
16	155
352	110
1765	19
486	0
5	0
230	15
11	1459
67	190
1	5
35	0
4	0
56	0
0	0
11767	1607
124	0
136	1495
80	26
0	0
12	0
0	0
179	525
64	0
260	78
14	353
29	0
49	2935
3277	23
0	0
2	1
832	141
5	6
262	128
40	3
59	1
251	0
253	288
0	0
8	19
174	4
11924	8
130	7
84	153
129	1244
0	0
86	7
258	65
665	398
81	1788
135	8
77	0
20	309
0	0
0	0
2	269
0	0
0	0
0	0
0	0
0	0
0	133
0	0
0	0
97	0
19	0
34	188
236	161
0	0
1	0
0	0
0	0
35	733
111	18
967	179
1	40
0	0
69	650
126	233
305	1764
16	2217
16	102
2	1
8	1
0	94
65	196
1	37
476	38
36	14
0	0
8	0
20	0
5	40
5	6
65	676
211	6
9	0
10	0
8	0
97	4
200	0
3	54
426	336
237	213
974	851
8	1
6	41
21	658
0	712
35	166
0	0
1	1
0	8
19	0
1285	132
533	0
1	193
6	506
124	1261
67	198
0	31
115	21
168	0
4	0
300	25
77	691
0	2
36	278
228	107
126	1524
9	0
10	260
0	0
0	78
0	0
76	0
72	0
550	24
78	0
2551	3
18	0
0	58
0	51
14	0
0	0
2	222
3	1069
33	22
13	0
73	0
3693	468
0	0
32	49
83	87
0	0
3	0
33	0
4	0
230	299
307	9
1	0
223	7
0	24
0	8
65	0
0	5
3	55
198	0
1	50
40	2266
0	0
0	0
11	67
0	0
28	513
4	1274
11	8
0	0
0	42
28	166
5	123
12	0
3	0
0	0
33	111
0	223
0	48
0	16
0	0
39	3197
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1380	753
0	6
0	2
0	0
1164	0
166	1202
1226	11
172	0
15	2
56	0
11	0
0	0
668	4
18	137
0	0
106	0
50	16
223	593
0	206
2	0
0	0
1	0
1	0
1033	3228
226	37
0	0
0	0
1	266
15	591
17	5
8	252
1	1142
19	508
0	0
4	0
26	0
485	1637
194	0
72	111
64	60
70	36
62	132
13	33
167	354
11	39
3	274
54	1550
118	39
4	554
4	36
1	2
1	3
0	8
21	0
509	57
696	295
71	0
36	128
17	108
0	15
4	34
297	101
101	0
0	0
0	0
6	12
5	0
0	5
521	89
60	1360
339	0
0	0
3	28
363	0
244	0
79	0
400	0
80	0
0	0
1415	10
24	5
7	0
1457	23
278	1625
940	162
419	0
12	0
39	1
1183	5
189	400
303	291
0	6
36	0
3	20
48	182
110	0
584	0
115	11
1048	0
267	477
86	0
795	37
2	0
2	16
0	0
17	16
13	30
28	0
0	0
0	27
33	1
1	0
79	0
43	113
0	0
0	0
3	12
373	108
7	52
0	0
0	0
0	0
2	257
591	15
1183	1051
0	0
531	1629
0	0
6	0
15	0
114	121
44	0
16	0
14	0
27	105
0	0
0	0
0	0
0	0
2	2
0	0
0	0
359	261
5	0
39	484
624	409
1067	0
23	57
605	1188
56	74
0	0
9	1487
202	141
0	225
46	1134
20	0
2	0
5	49
2	100
2	101
0	0
0	3
0	0
2	66
70	36
8349	69
537	1
4442	105
0	0
0	0
101	328
0	0
6	1
4	8
45	293
39	1408
0	0
0	0
45	89
0	0
0	0
0	0
413	117
0	124
0	0
0	0
0	0
0	0
0	0
0	0
78	1628
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
99	0
8	339
42	1
182	344
252	63
108	520
162	1602
35	0
3	0
14	1448
1	1
486	63
13	702
108	68
82	45
0	0
36	164
0	0
245	22
459	0
334	0
590	263
6	0
22	199
708	1
20	0
27	109
127	139
413	15
0	285
61	142
10	21
31	0
2	0
8	276
233	226
0	166
0	55
329	2167
594	159
0	0
0	0
0	1736
4	507
42	145
461	1692
124	0
29	59
1458	3
0	0
12	95
0	0
12	129
1	1
29	174
86	1367
54	0
244	587
29	94
42	107
341	2113
233	121
3	695
202	78
354	214
32	342
0	164
0	64
1	27
369	0
410	0
198	316
12	21
30	76
321	93
16	20
10	70
11	1012
1	3
0	1
0	0
0	0
0	0
0	0
7	1
0	0
0	0
0	0
0	0
15	0
1	333
0	0
0	0
0	0
7	0
6	24
209	446
6	16
65	0
3	0
2948	1121
34400	6
1	31
5	0
125	0
0	6
1	0
22	1
107	0
817	0
1319	18
61	0
418	0
441	1
52	20
149	1946
4	0
156	796
9	0
129	167
2	84
169	0
14	0
69	1
460	0
138	895
2848	2305
1	322
3	34
2324	1
0	0
10	0
0	0
0	0
56	0
0	7
307	903
45	23
274	0
233	0
207	154
548	90
0	16
0	0
0	0
14	0
0	0
0	56
27	0
5	0
0	0
1	55
7	2
0	0
0	0
3	2
0	178
3	0
24	137
205	91
65	0
3	68
0	1
3	138
0	4
931	311
0	0
19	171
0	0
2335	0
36	282
417	777
23	0
113	747
383	11
201	407
906	566
3	120
40	81
0	0
0	0
0	0
0	28
184	682
1	0
0	0
1	5
153	0
44	291
568	57
0	0
0	0
0	0
493	3789
10	64
0	22
40	0
10	15
0	0
6	0
0	0
0	0
143	0
30	1
0	0
2007	17
2732	2255
0	0
106	2
1	0
2103	320
9	7
13	5
0	0
17	55
0	47
7	807
0	82
784	1208
231	23
0	0
0	37
345	5
242	122
16	0
155	0
405	15
12	47
43	4630
0	0
16	5
0	0
0	0
0	0
79	96
81	0
5	70
7	23
26	76
128	3
75	0
325	1
63	3
15	8
6	0
68	1
58	6
1472	20
0	0
0	0
0	0
0	0
1	0
56	97
58	292
0	631
44	0
0	0
5	0
0	0
1	0
0	0
6	0
0	0
43	0
54	70
0	82
0	35
0	5
33	63
3281	362
133	0
119	0
22	410
35	0
0	0
100	46
61	338
0	0
561	2
431	734
0	16
196	2491
0	0
0	196
12	273
0	0
1	755
11	14
0	197
0	2
14	16
116	16
0	23
1	0
78	0
4	0
2	7
3	46
0	2
0	0
61	2
0	0
40	90
0	834
0	0
2	0
38	0
3	10
357	0
1	5
88	0
262	14
40	0
543	870
115	14
365	20
145	3
9	0
147	0
0	567
12	19
0	0
0	0
184	592
17	551
3088	2
0	7
390	392
230	8
68	177
42	705
0	0
32	47
92	0
3804	0
1807	0
219	3
5	196
0	2
3	185
151	0
377	0
1	470
73	2
1170	0
0	88
355	350
127	65
15	64
33	1
165	220
79	104
4	0
0	0
49	466
54	182
871	3485
771	0
487	216
36	173
301	9
112	61
0	0
0	2205
0	499
1	0
0	54
79	515
426	0
7	0
2	5
2	13
52	57
24	1412
105	461
15	671
39	97
297	0
150	0
3384	2
6823	3
1474	387
36	1780
0	19
0	0
3	0
42865	0
368	0
28	21
15	1165
115	657
0	213
125	165
125	2
30	0
438	26
31	1985
6	14
54	681
0	0
2	5
4	0
254	421
27	0
1725	1903
190	0
53	0
1983	0
206	350
114	54
86	144
190	56
6	29
3	0
0	0
21	547
414	585
18	132
77	254
0	3
0	78
0	0
0	0
32	46
396	187
34	96
1	24
8	34
190	393
0	0
104	52
41	0
8	4
0	0
91	517
4	0
1	0
51	0
1	24
53	28
172	28
2	24
75	169
17	0
21	1834
0	45
27	734
0	0
3	134
8	383
0	0
0	1
1549	73
40	0
457	45
0	3
209	60
0	10
194	765
0	92
13	450
216	0
1523	0
83	0
8	15
0	0
155	0
1019	0
16564	5
168	0
217	0
3	0
8	0
59	0
334	0
25047	0
0	0
3	63
16438	1
179	0
0	0
345	2183
2874	1
528	0
160	0
45	31
8	0
0	0
108	720
183	94
102	89
6	18
9	6
0	0
0	0
1519	1
135	2
397	0
0	0
56	0
2	53
3	17
15	243
84	142
158	91
41	365
151	141
624	0
9	74
0	0
0	50
111	651
1	0
0	97
22	59
11	218
0	104
2	0
0	3
0	0
1	1215
22	26
13	3
0	139
5	0
0	5
1	22
0	0
0	8
166	9
0	0
0	0
112	2293
14	177
1288	363
8	385
2	260
60	0
539	1122
5	0
2	0
2	0
979	274
378	545
253	2
118	0
127	107
94	0
25	16
217	0
10	0
1047	32
0	0
27479	2028
22	2251
0	0
6	292
0	29
1	0
627	43
204	180
79	187
38	252
133	20
34	19
229	0
246	4039
2979	60
275	0
128	0
5	2238
3	179
1088	0
99	493
0	1283
100	22
666	2320
0	0
6	0
135	1222
166	3626
3	28
3	15
560	533
5	68
3	133
35	0
0	0
0	0
273	0
71	9
143	55
42	0
19	125
143	2507
25	170
210	2415
163	4
66	2549
0	0
0	0
0	0
56	64
23	168
1121	14
1297	0
3	447
30	338
109	0
0	38
0	0
5	0
0	58
137	2
13	1783
0	36
7	175
279	964
22	0
81	140
24	3
0	3
655	215
83	1173
0	0
0	0
13	68
1273	416
13	0
3	0
37	2366
69	2320
0	0
0	0
667	518
0	0
212	551
7	219
0	0
0	442
266	5630
386	5
0	0
0	26
2	1
120	0
110	0
200	0
141	610
138	0
695	302
0	0
254	961
70	0
58	61
12	32
0	1779
3827	0
154	1
20	0
868	2086
1263	0
297	1180
3	322
382	0
0	46
72	0
49	152
83	8
16	561
31	0
112	582
95	149
8	0
54	78
0	0
0	0
0	0
0	0
2	0
179	103
1649	1561
117	1
23	582
0	0
41	117
65	146
0	9
0	4
1	478
3	262
0	0
457	0
148	670
26	2
0	0
14	449
10	0
7	168
20	2305
291	22
92	393
39	57
7	31
1122	195
3	29
0	0
4	0
5	88
17	0
0	81
14	3
2	5
3	6
10	1
109	24
0	0
0	0
4	0
0	0
3	52
0	0
24	3
0	0
0	0
0	1
157	16
59	2
76	215
9	8
182	709
1	958
0	0
0	0
0	0
0	0
0	0
1	0
9	48
1	36
4415	0
0	13
0	0
0	0
0	0
307	80
42	19
209	1162
269	223
86	84
4	615
11	6
58	7
121	0
10	0
20	1303
2	50
434	88
0	0
2760	12
0	177
485	34
175	29
0	0
39	104
22	325
357	0
2	0
0	0
0	10
0	0
48	238
796	465
5	5
0	0
386	167
598	1101
0	0
8	1
0	0
114	1316
31	8
163	284
5	76
96	0
468	92
1	0
14	54
6	151
392	4
278	54
46	0
157	1
19	0
1	315
142	87
1	7
116	5
347	1414
2	111
130	2736
36	185
3	19
10	137
5	78
0	1
1	0
10	64
145	0
116	46
25	0
202	702
2	9
260	635
27	11
4	861
71	485
42	209
40	1071
66	0
0	241
0	0
431	22
125	227
67	112
85	1994
0	0
1268	326
0	0
0	0
21	9
0	0
5	0
10	0
15	2327
0	0
0	0
0	0
1	0
13	125
458	484
2	0
2894	0
1	36
0	0
21	1760
403	85
5	41
13	0
112	0
1424	33
1	107
2	1
9	619
0	1
724	1010
26	37
1854	0
0	0
61	2058
347	101
150	4
782	1
36	1
56	0
89	8
637	516
4	171
0	33
0	235
